"","storm_id","pollutant","roof","p_mg_m2"
"138",4,"Co","eco",0.00172108876623134
"139",4,"Cr","con",0.00175575549800905
"140",4,"Cr","eco",0.00453856412090905
"141",4,"Cu","con",0.0024603385590924
"142",4,"Cu","eco",0.141571512469007
"143",4,"Fe","con",0.017017866576206
"144",4,"Fe","eco",0.515440035377931
"145",4,"K","con",1.86217765331401
"146",4,"K","eco",14.2184639520078
"147",4,"Mg","con",0.462395610882581
"148",4,"Mg","eco",6.84310561100635
"149",4,"Mn","con",0.00366138475107785
"150",4,"Mn","eco",0.00450581908129966
"151",4,"Mo","con",0.000209078364890872
"152",4,"Mo","eco",0.00158840584313793
"153",4,"NH3","con",2.94201916415593
"154",4,"NH3","eco",2.84111217673086
"155",4,"NO3","con",0
"156",4,"NO3","eco",2.15416536446002
"157",4,"Na","con",0.961941136841045
"158",4,"Na","eco",32.0639794333536
"159",4,"Ni","con",0
"160",4,"Ni","eco",0.0100571416002761
"161",4,"P","con",0.0108941577765016
"162",4,"P","eco",1.23877614750384
"163",4,"PO4","con",0.345239826981939
"164",4,"PO4","eco",0.691895913046929
"165",4,"Pb","con",0.000332843823647189
"166",4,"Pb","eco",0.0021542003218801
"167",4,"Se","con",0.00933082368290031
"168",4,"Se","eco",0.00135122653528323
"169",4,"Sr","con",0.0132981075255217
"170",4,"Sr","eco",0.360238582825376
"171",4,"Ti","con",0
"172",4,"Ti","eco",0.0301180172732649
"173",4,"V","con",0.00111116104353001
"174",4,"V","eco",0.0286093943150361
"175",4,"Zn","con",0.270552099503566
"176",4,"Zn","eco",0.509877281847024
"177",5,"Al","con",0
"178",5,"Al","eco",0.592789292028035
"179",5,"As","con",0
"180",5,"As","eco",0.00821803615055561
"181",5,"B","con",0.0204947286130505
"182",5,"B","eco",0.100410388967913
"183",5,"Ba","con",0.101190408369803
"184",5,"Ba","eco",0.147236177531838
"185",5,"Ca","con",10.4265992274938
"186",5,"Ca","eco",147.857441895827
"187",5,"Cd","con",0.000215418194032601
"188",5,"Cd","eco",0.000491592606084031
"189",5,"Co","con",0.000389819384668975
"190",5,"Co","eco",0.00319660419741655
"191",5,"Cr","con",0.00631073670344332
"192",5,"Cr","eco",0.0069956735931818
"193",5,"Cu","con",0.00811449103096073
"194",5,"Cu","eco",0.133578470216873
"195",5,"Fe","con",0.0179515447084723
"196",5,"Fe","eco",0.66823216876227
"197",5,"K","con",3.65535854169943
"198",5,"K","eco",23.7535396869469
"199",5,"Mg","con",0.374269459660836
"200",5,"Mg","eco",8.49635272570567
"201",5,"Mn","con",0.00593565336573092
"202",5,"Mn","eco",0.0255885560904313
"203",5,"Mo","con",6.8464418297973e-05
"204",5,"Mo","eco",0.00276662650751189
"205",5,"NH3","con",30.2366988733361
"206",5,"NH3","eco",6.21369135718756
"207",5,"NO3","con",0
"208",5,"NO3","eco",0
"209",5,"Na","con",1.1983056976065
"210",5,"Na","eco",39.2482862905132
"211",5,"Ni","con",0
"212",5,"Ni","eco",0.00943394910317814
"213",5,"P","con",0.032456093398382
"214",5,"P","eco",1.78123663811879
"215",5,"PO4","con",0.638562292083218
"216",5,"PO4","eco",0.951994607359694
"217",5,"Pb","con",0.00162827124023812
"218",5,"Pb","eco",0.00408129031299884
"219",5,"Se","con",0
"220",5,"Se","eco",0
"221",5,"Sr","con",0.0373151430483517
"222",5,"Sr","eco",0.539737685014888
"223",5,"Ti","con",0
"224",5,"Ti","eco",0.0301313392472042
"225",5,"V","con",0.000512539252160022
"226",5,"V","eco",0.0395060178119049
"227",5,"Zn","con",0.490140860910874
"228",5,"Zn","eco",0.343566498749425
"229",6,"NH3","con",2.5923619427175
"230",6,"NH3","eco",1.78129800739993
"231",6,"NO3","con",0.0551415115242882
"232",6,"NO3","eco",0
"233",6,"PO4","con",0.318362109860551
"234",6,"PO4","eco",0.306643354649308
"235",7,"NH3","con",3.64647943994433
"236",7,"NH3","eco",3.14840965355369
"237",7,"NO3","con",1.31033194929324
"238",7,"NO3","eco",0.111515089953787
"239",7,"PO4","con",0.340384655887112
"240",7,"PO4","eco",0.561069888643465
"241",8,"Al","eco",0.807617216609041
"242",8,"As","eco",0.00945746108425397
"243",8,"B","eco",0.0677871649601864
"244",8,"Ba","eco",0.13076100202072
"245",8,"Ca","eco",131.938287849969
"246",8,"Cd","eco",6.74417678795949e-05
"247",8,"Co","eco",0.00113554467975772
"248",8,"Cr","eco",0.00341049299159076
"249",8,"Cu","eco",0.080938506489599
"250",8,"Fe","eco",0.359293168375155
"251",8,"K","eco",16.4516809943805
"252",8,"Mg","eco",6.93224464359646
"253",8,"Mn","eco",0.013394651889803
"254",8,"Mo","eco",0.00289940261677665
"255",8,"NH3","con",7.12299187159234
"256",8,"NH3","eco",5.71345720512
"257",8,"NO3","con",0.285701722320272
"258",8,"NO3","eco",0.045249390760966
"259",8,"Na","eco",24.5915451435358
"260",8,"Ni","eco",0.0541675411459721
"261",8,"P","eco",1.13566629581264
"262",8,"PO4","con",0.871914944379358
"263",8,"PO4","eco",0.873527032113438
"264",8,"Pb","eco",0.00388280607283855
"265",8,"Se","eco",0
"266",8,"Sr","eco",0.39374331680231
"267",8,"Ti","eco",0.0211860038029531
"268",8,"V","eco",0.024550492941759
"269",8,"Zn","eco",0.213620258851112
"270",9,"Al","con",0.124625028411238
"271",9,"As","con",0
"272",9,"B","con",0.00897738483362379
"273",9,"Ba","con",0.104454084845318
"274",9,"Ca","con",12.0090331121582
"275",9,"Cd","con",0.000149209029384238
"276",9,"Co","con",0.000175694662942296
"277",9,"Cr","con",0.00265836977023963
"278",9,"Cu","con",0.00337854401700133
"279",9,"Fe","con",0.0210860402035956
"280",9,"K","con",3.68114189940968
"281",9,"Mg","con",0.327298951727463
"282",9,"Mn","con",0
"283",9,"Mo","con",0.000144752818028586
"284",9,"NH3","con",10.661797525974
"285",9,"NO3","con",0
"286",9,"Na","con",0.518658597995825
"287",9,"Ni","con",0.005946792326666
"288",9,"P","con",0.286394062497122
"289",9,"PO4","con",0.355866053123361
"290",9,"Pb","con",0.00338898896002732
"291",9,"Se","con",0
"292",9,"Sr","con",0.0175035018498618
"293",9,"Ti","con",0.00516646168204728
"294",9,"V","con",0
"295",9,"Zn","con",0.510861720452004
"296",10,"Al","con",0.105560791313218
"297",10,"As","con",0
"298",10,"B","con",0.029524692532236
"299",10,"Ba","con",0.0680281700189336
"300",10,"Ca","con",10.881711289084
"301",10,"Cd","con",0.000178083170084382
"302",10,"Co","con",0.000139762645567743
"303",10,"Cr","con",0.00152619022365335
"304",10,"Cu","con",0.00388474080573397
"305",10,"Fe","con",0.0116045477922897
"306",10,"K","con",2.70745675119047
"307",10,"Mg","con",0.939732054432326
"308",10,"Mn","con",0.000655649765365551
"309",10,"Mo","con",0.000292306255971618
"310",10,"NH3","con",6.00940006859097
"311",10,"NO3","con",0
"312",10,"Na","con",14.3990519549313
"313",10,"Ni","con",0
"314",10,"P","con",0.0727469008197172
"315",10,"PO4","con",0.11292851087746
"316",10,"Pb","con",0.000579037020606598
"317",10,"Se","con",0.00033732769724624
"318",10,"Sr","con",0.0228300461099834
"319",10,"Ti","con",0
"320",10,"V","con",0
"321",10,"Zn","con",0.362729421721134
"322",11,"Al","con",0
"323",11,"As","con",9.60645899533996e-05
"324",11,"B","con",0.0206313456406693
"325",11,"Ba","con",0.154310212845585
"326",11,"Ca","con",27.2945850097234
"327",11,"Cd","con",0.000307340105043983
"328",11,"Co","con",0.000291635748720556
"329",11,"Cr","con",0.00528015170924015
"330",11,"Cu","con",0.0107587083409074
"331",11,"Fe","con",0.0181220930607925
"332",11,"K","con",6.91719744457258
"333",11,"Mg","con",0.651232116559527
"334",11,"Mn","con",0.0102931021989863
"335",11,"Mo","con",0.000298668146514122
"336",11,"NH3","con",59.1166302546628
"337",11,"NO3","con",0
"338",11,"Na","con",2.00400390268214
"339",11,"Ni","con",0.044749397765349
"340",11,"P","con",0.52356145257225
"341",11,"PO4","con",0.385162242751831
"342",11,"Pb","con",0.00270382032548083
"343",11,"Se","con",0
"344",11,"Sr","con",0.0243927501693574
"345",11,"Ti","con",0
"346",11,"V","con",0.000536320064052248
"347",11,"Zn","con",0.961331071898965
"348",12,"Al","con",0.122703381397685
"349",12,"As","con",0.000602243871331202
"350",12,"B","con",0.0273774141004118
"351",12,"Ba","con",0.119203733922153
"352",12,"Ca","con",16.7765061474633
"353",12,"Cd","con",0.000264530867493787
"354",12,"Co","con",0.000691907201880159
"355",12,"Cr","con",0.00519752860634657
"356",12,"Cu","con",0.0119511814436424
"357",12,"Fe","con",0.0502967355687143
"358",12,"K","con",6.57279767157971
"359",12,"Mg","con",1.84316288804041
"360",12,"Mn","con",0.0171722262335425
"361",12,"Mo","con",0.000662370769754621
"362",12,"NH3","con",14.9934851081261
"363",12,"NO3","con",0
"364",12,"Na","con",14.3058433399331
"365",12,"Ni","con",0.00467882545495076
"366",12,"P","con",0.523680789381165
"367",12,"PO4","con",0.488565099627992
"368",12,"Pb","con",0.000787340034464069
"369",12,"Se","con",0
"370",12,"Sr","con",0.0318981328052554
"371",12,"Ti","con",0.000385902089745788
"372",12,"V","con",0.000677273018007977
"373",12,"Zn","con",0.675839732895971
"374",13,"Al","eco",0.606923058044052
"375",13,"As","eco",0.00800501398341288
"376",13,"B","eco",0.0970110364809537
"377",13,"Ba","eco",0.170971710111088
"378",13,"Ca","eco",270.989159827119
"379",13,"Cd","eco",0.000529882475806122
"380",13,"Co","eco",0.000765255592743733
"381",13,"Cr","eco",0.0151419393437423
"382",13,"Cu","eco",0.0818423281173214
"383",13,"Fe","eco",0.379837045122107
"384",13,"K","eco",27.9058623213628
"385",13,"Mg","eco",13.4642834390179
"386",13,"Mn","eco",0.0168536163163038
"387",13,"Mo","eco",0.00233892037366928
"388",13,"NH3","eco",3.6744436831879
"389",13,"NO3","eco",0.121183279738763
"390",13,"Na","eco",26.0083679402867
"391",13,"Ni","eco",0.013923074931978
"392",13,"P","eco",2.36092703337058
"393",13,"PO4","eco",1.05018020022184
"394",13,"Pb","eco",0.00295925512925034
"395",13,"Se","eco",0
"396",13,"Sr","eco",0.846516834627103
"397",13,"Ti","eco",0.0125921450019721
"398",13,"V","eco",0.0384065905385639
"399",13,"Zn","eco",0.313244523439231
"400",14,"Al","con",0.249168852845811
"401",14,"Al","eco",0.31518688284739
"402",14,"As","con",0.000856507314622799
"403",14,"As","eco",0.00643297183900482
"404",14,"B","con",0.030644644531677
"405",14,"B","eco",0.0558728111133286
"406",14,"Ba","con",0.22474062563103
"407",14,"Ba","eco",0.150032514999875
"408",14,"Ca","con",27.2556288979091
"409",14,"Ca","eco",171.919973362601
"410",14,"Cd","con",0.000126221539626349
"411",14,"Cd","eco",0.000248757783574231
"412",14,"Co","con",0.000347141810456412
"413",14,"Co","eco",0.000664910702741374
"414",14,"Cr","con",0.0108932143885534
"415",14,"Cr","eco",0.00619739262414809
"416",14,"Cu","con",0.0376082184845057
"417",14,"Cu","eco",0.0618473594334935
"418",14,"Fe","con",0.109704863196276
"419",14,"Fe","eco",0.271542710676815
"420",14,"K","con",7.22159005084896
"421",14,"K","eco",17.1447911866688
"422",14,"Mg","con",1.15809335023591
"423",14,"Mg","eco",8.52598419403847
"424",14,"Mn","con",0.0306057045981183
"425",14,"Mn","eco",0.00583398815901319
"426",14,"Mo","con",0.00509046808047574
"427",14,"Mo","eco",0.00254961178340231
"428",14,"NH3","con",12.9247489292011
"429",14,"NH3","eco",5.74381548076125
"430",14,"NO3","con",0
"431",14,"NO3","eco",0
"432",14,"Na","con",6.3041392193222
"433",14,"Na","eco",17.6380464689916
"434",14,"Ni","con",0.00926024007533183
"435",14,"Ni","eco",0.025394983478381
"436",14,"P","con",1.27167388262687
"437",14,"P","eco",2.04157654553361
"438",14,"PO4","con",0.223430326216861
"439",14,"PO4","eco",1.19451420579726
"440",14,"Pb","con",0.00199708177674402
"441",14,"Pb","eco",0.001027783110636
"442",14,"Se","con",0.0241320911813986
"443",14,"Se","eco",0.0457154538377763
"444",14,"Sr","con",0.0307172112525816
"445",14,"Sr","eco",0.633006441042934
"446",14,"Ti","con",0.00397078053386913
"447",14,"Ti","eco",0.0080273295383168
"448",14,"V","con",0.000851624897635325
"449",14,"V","eco",0.0262697288537657
"450",14,"Zn","con",0.925415733212435
"451",14,"Zn","eco",0.26942573710279
"452",15,"Al","eco",0.0906323938554865
"453",15,"As","eco",0.00346023858565477
"454",15,"B","eco",0.0255885352459977
"455",15,"Ba","eco",0.0455379055842614
"456",15,"Ca","eco",56.5361982691688
