"","datetime","roof","pollutant","ppm"
"2245",2018-12-22 20:40:00,"con","Zn",0.03988977565
"2246",2018-12-23 07:00:00,"con","Zn",0.04218446081
"2247",2018-12-29 18:35:00,"con","Zn",0.03601056241
"2248",2018-12-29 20:55:00,"con","Zn",0.05166326847
"2249",2019-01-06 03:30:00,"con","Zn",0.08631486662
"2250",2019-01-08 05:25:00,"con","Zn",0.04205421049
"2251",2019-01-09 21:42:00,"con","Zn",0.05717550564
"2252",2019-01-09 21:53:00,"con","Zn",0.0722257526
"2253",2019-01-16 19:30:00,"con","Zn",0.0503506569
"2254",2019-01-18 16:20:00,"con","Zn",0.04166299816
"2255",2019-01-18 18:05:00,"con","Zn",0.02671152651
"2256",2019-01-18 21:20:00,"con","Zn",0.03446157363
"2257",2019-01-20 11:30:00,"con","Zn",0.03050999774
"2258",2019-01-20 11:30:00,"con","Zn",0
"2259",2019-02-05 14:35:00,"con","Zn",0.07609165232
"2260",2019-02-09 16:45:00,"con","Zn",0.07823876664
"2261",2019-02-11 07:10:00,"con","Zn",0.05175660365
"2262",2019-02-11 18:05:00,"con","Zn",0.04736181291
"2263",2019-02-11 23:25:00,"con","Zn",0.03422249799
"2264",2019-02-12 02:10:00,"con","Zn",0.02263920868
"2265",2019-02-12 06:55:00,"con","Zn",0.02108165906
"2266",2019-02-12 09:40:00,"con","Zn",0.02518113799
"2267",2019-02-14 10:30:00,"con","Zn",0.0319855766
"2268",2019-02-19 21:30:00,"con","Zn",0.05390238259
"2269",2019-02-22 18:15:00,"con","Zn",0.06947088274
"2270",2019-02-24 02:00:00,"con","Zn",0.04317319635
"2271",2019-03-08 17:35:00,"con","Zn",0.03805286796
"2272",2019-04-06 10:15:00,"con","Zn",0.03541428325
"2273",2019-04-07 02:10:00,"con","Zn",0.02986177402
"2274",2019-04-08 07:20:00,"con","Zn",0.05616006979
"2275",2019-04-15 15:45:00,"con","Zn",0.05736338361
"2276",2019-04-19 14:35:00,"con","Zn",0.1665908496
"2277",2019-04-19 20:40:00,"con","Zn",0.2093420791
"2278",2019-05-14 05:45:00,"con","Zn",0.9169617477
"2279",2019-05-14 07:40:00,"con","Zn",0.5069083197
"2280",2019-05-14 09:20:00,"con","Zn",0.1903527683
"2281",2019-05-15 01:05:00,"con","Zn",0.297388911
"2282",2019-05-15 16:20:00,"con","Zn",0.07622101969
"2283",2019-05-15 17:05:00,"con","Zn",0.0596832006
"2284",2019-05-15 17:50:00,"con","Zn",0.09788067736
"2285",2019-05-18 18:20:00,"con","Zn",0.2911034799
"2286",2019-05-18 19:10:00,"con","Zn",0.07773632051
"2287",2019-05-25 15:10:00,"con","Zn",0.01642119925
"2288",2019-05-25 16:15:00,"con","Zn",0.05176256552
"2289",2018-09-12 16:57:00,"eco","As",0.00195
"2290",2018-09-12 20:10:00,"eco","As",0.00163
"2291",2018-09-13 20:16:00,"eco","As",0.00129
"2292",2018-09-13 23:55:00,"eco","As",0.00191
"2293",2018-09-16 06:06:00,"eco","As",0.00194
"2294",2018-09-16 13:15:00,"eco","As",0.00138
"2295",2018-09-16 23:50:00,"eco","As",0.00157
"2296",2018-10-05 16:34:00,"eco","As",0.00151
"2297",2018-10-05 22:36:00,"eco","As",0.00101
"2298",2018-10-07 01:55:00,"eco","As",0.000945165835
"2299",2018-10-08 06:15:00,"eco","As",0.000810498846
"2300",2018-10-08 10:10:00,"eco","As",0.001068893696
"2301",2018-10-08 14:40:00,"eco","As",0.00100357598
"2302",2018-10-08 20:05:00,"eco","As",0.000760604996
"2303",2018-10-09 05:10:00,"eco","As",0.001188184656
"2304",2018-11-22 11:53:00,"eco","As",0.000834868916
"2305",2018-11-23 12:10:00,"eco","As",0.000979484836
"2306",2018-11-27 14:10:00,"eco","As",0.000540434611
"2307",2018-12-11 00:00:00,"eco","As",0.000794541931
"2308",2018-12-26 15:50:00,"eco","As",0.000455490011
"2309",2018-12-29 19:55:00,"eco","As",0.000436830335
"2310",2018-12-31 04:10:00,"eco","As",0.000492754998
"2311",2019-01-06 11:20:00,"eco","As",0.000682793075
"2312",2019-01-08 03:05:00,"eco","As",0.000694338833
"2313",2019-01-11 23:35:00,"eco","As",0.000444566464
"2314",2019-01-13 12:20:00,"eco","As",0.000437560945
"2315",2019-01-16 20:15:00,"eco","As",0.000569206734
"2316",2019-01-18 18:30:00,"eco","As",0.000478951807
"2317",2019-01-18 20:50:00,"eco","As",0.000317816754
"2318",2019-01-18 23:15:00,"eco","As",0.000440276472
"2319",2019-01-19 04:30:00,"eco","As",0.000399078463
"2320",2019-01-19 04:30:00,"eco","As",0.000406777696
"2321",2019-01-20 18:45:00,"eco","As",0.000420200608
"2322",2019-01-23 04:35:00,"eco","As",0.000411850279
"2323",2019-02-09 09:20:00,"eco","As",0.0002889351
"2324",2019-02-11 02:50:00,"eco","As",0.000528163306
"2325",2019-02-11 18:55:00,"eco","As",0.000484865938
"2326",2019-02-11 23:40:00,"eco","As",0.000367760957
"2327",2019-02-12 02:15:00,"eco","As",0.000389931482
"2328",2019-02-12 05:15:00,"eco","As",0.000493246199
"2329",2019-02-12 08:05:00,"eco","As",0.000347877059
"2330",2019-02-12 10:20:00,"eco","As",0.000415874732
"2331",2019-02-14 15:30:00,"eco","As",0.000322638523
"2332",2019-02-15 19:30:00,"eco","As",0.000458111604
"2333",2019-02-20 17:10:00,"eco","As",0.000481838567
"2334",2019-02-23 15:10:00,"eco","As",0.000408778189
"2335",2019-02-24 05:30:00,"eco","As",0.000376165376
"2336",2019-03-12 15:55:00,"eco","As",0.00045006129
"2337",2019-04-06 09:35:00,"eco","As",0.000841266589
"2338",2019-04-07 11:20:00,"eco","As",0.000644932772
"2339",2019-04-08 05:50:00,"eco","As",0.000431720475
"2340",2019-04-09 06:45:00,"eco","As",0.00050193604
"2341",2019-04-16 06:40:00,"eco","As",0.000469187005
"2342",2019-05-18 10:42:00,"eco","As",0.000621055623
"2343",2019-05-19 01:55:00,"eco","As",0.000935871589
"2344",2019-05-19 03:35:00,"eco","As",0.00125600977
"2345",2019-05-19 05:35:00,"eco","As",0.00071379125
"2346",2019-05-19 08:50:00,"eco","As",0.00066090255
"2347",2019-05-25 22:15:00,"eco","As",0.000935138932
"2348",2018-08-11 16:12:00,"con","As",0.00121
"2349",2018-08-11 16:15:00,"con","As",0.00112
"2350",2018-08-27 03:36:00,"con","As",0.00061
"2351",2018-09-10 04:35:00,"con","As",0.00084
"2352",2018-09-11 07:16:00,"con","As",0.00139
"2353",2018-09-12 01:20:00,"con","As",0.00037
"2354",2018-09-12 02:26:00,"con","As",1e-04
"2355",2018-09-12 06:05:00,"con","As",0.00023
"2356",2018-09-15 16:26:00,"con","As",0.00025
"2357",2018-09-16 05:35:00,"con","As",8e-05
"2358",2018-09-16 05:46:00,"con","As",0.00013
"2359",2018-09-16 06:20:00,"con","As",7e-05
"2360",2018-09-16 08:56:00,"con","As",0.00014
"2361",2018-09-16 12:05:00,"con","As",9e-05
"2362",2018-09-16 12:16:00,"con","As",2e-05
"2363",2018-09-22 06:12:00,"con","As",4e-04
"2364",2018-09-22 11:16:00,"con","As",0.00022
"2365",2018-10-05 08:06:00,"con","As",5e-05
"2366",2018-10-05 08:45:00,"con","As",0.00025
"2367",2018-10-05 11:40:00,"con","As",2e-04
"2368",2018-10-05 12:45:00,"con","As",0.00023
"2369",2018-10-05 13:50:00,"con","As",0.00029
"2370",2018-10-05 15:40:00,"con","As",3e-04
"2371",2018-10-05 17:40:00,"con","As",0.00032
"2372",2018-10-05 22:00:00,"con","As",7e-05
"2373",2018-10-07 10:16:00,"con","As",9.4900486e-05
"2374",2018-10-07 21:06:00,"con","As",0.000589201771
"2375",2018-10-08 01:55:00,"con","As",0.0003392844
"2376",2018-10-08 05:05:00,"con","As",0.000185115241
"2377",2018-10-08 14:05:00,"con","As",0.000484943827
"2378",2018-11-22 01:50:00,"con","As",2.6730616e-05
"2379",2018-11-22 14:05:00,"con","As",0
"2380",2018-11-23 10:25:00,"con","As",0
"2381",2018-11-27 02:35:00,"con","As",0
"2382",2018-12-11 16:10:00,"con","As",0
"2383",2018-12-17 03:30:00,"con","As",0
"2384",2018-12-17 22:20:00,"con","As",0
"2385",2018-12-18 04:20:00,"con","As",1.0221257e-05
"2386",2018-12-18 07:00:00,"con","As",0
"2387",2018-12-22 17:50:00,"con","As",3.9028958e-05
"2388",2018-12-22 20:40:00,"con","As",2.678267e-05
"2389",2018-12-23 07:00:00,"con","As",4.0602671e-05
"2390",2018-12-29 18:35:00,"con","As",4.1288056e-05
"2391",2018-12-29 20:55:00,"con","As",0.000119745074
"2392",2019-01-06 03:30:00,"con","As",0
"2393",2019-01-08 05:25:00,"con","As",8.948654e-06
"2394",2019-01-09 21:42:00,"con","As",0.000125564277
"2395",2019-01-09 21:53:00,"con","As",8.6765165e-05
"2396",2019-01-16 19:30:00,"con","As",3.7635437e-05
"2397",2019-01-18 16:20:00,"con","As",3.9456728e-05
"2398",2019-01-18 18:05:00,"con","As",0
"2399",2019-01-18 21:20:00,"con","As",0.00020827992
"2400",2019-01-20 11:30:00,"con","As",3.5250632e-05
"2401",2019-01-20 11:30:00,"con","As",0
"2402",2019-02-05 14:35:00,"con","As",8.3736618e-05
"2403",2019-02-09 16:45:00,"con","As",5.9636614e-05
"2404",2019-02-11 07:10:00,"con","As",8.692613e-06
"2405",2019-02-11 18:05:00,"con","As",6.0688718e-05
"2406",2019-02-11 23:25:00,"con","As",8.378668e-06
"2407",2019-02-12 02:10:00,"con","As",3.7098694e-05
"2408",2019-02-12 06:55:00,"con","As",0
"2409",2019-02-12 09:40:00,"con","As",1.14502e-05
"2410",2019-02-14 10:30:00,"con","As",2.3582469e-05
"2411",2019-02-19 21:30:00,"con","As",2.0531742e-05
"2412",2019-02-22 18:15:00,"con","As",5.7562377e-05
"2413",2019-02-24 02:00:00,"con","As",0.000296217825
"2414",2019-03-08 17:35:00,"con","As",3.3962875e-05
"2415",2019-04-06 10:15:00,"con","As",3.6107865e-05
"2416",2019-04-07 02:10:00,"con","As",7.9879415e-05
"2417",2019-04-08 07:20:00,"con","As",8.4913494e-05
"2418",2019-04-15 15:45:00,"con","As",0.000157849603
"2419",2019-04-19 14:35:00,"con","As",0
"2420",2019-04-19 20:40:00,"con","As",0.00034142862
"2421",2019-05-14 05:45:00,"con","As",0.001608660302
"2422",2019-05-14 07:40:00,"con","As",0.000576776836
"2423",2019-05-14 09:20:00,"con","As",0.000153578449
"2424",2019-05-15 01:05:00,"con","As",0.000623844636
"2425",2019-05-15 16:20:00,"con","As",0.000160811808
"2426",2019-05-15 17:05:00,"con","As",0
"2427",2019-05-15 17:50:00,"con","As",0.000189790131
"2428",2019-05-18 18:20:00,"con","As",0.000920651685
"2429",2019-05-18 19:10:00,"con","As",0.000146048689
"2430",2019-05-25 15:10:00,"con","As",3.5843368e-05
"2431",2019-05-25 16:15:00,"con","As",7.469644e-05
"2432",2018-09-12 16:57:00,"eco","Se",0
"2433",2018-09-12 20:10:00,"eco","Se",0.00275
"2434",2018-09-13 20:16:00,"eco","Se",0.00094
"2435",2018-09-13 23:55:00,"eco","Se",0.00036
"2436",2018-09-16 06:06:00,"eco","Se",0.00141
"2437",2018-09-16 13:15:00,"eco","Se",0.00036
"2438",2018-09-16 23:50:00,"eco","Se",0.00036
"2439",2018-10-05 16:34:00,"eco","Se",0.00036
"2440",2018-10-05 22:36:00,"eco","Se",0.00143
"2441",2018-10-07 01:55:00,"eco","Se",0
"2442",2018-10-08 06:15:00,"eco","Se",0
"2443",2018-10-08 10:10:00,"eco","Se",0
"2444",2018-10-08 14:40:00,"eco","Se",0.00020097171
"2445",2018-10-08 20:05:00,"eco","Se",0
"2446",2018-10-09 05:10:00,"eco","Se",0
"2447",2018-11-22 11:53:00,"eco","Se",0
"2448",2018-11-23 12:10:00,"eco","Se",0.000125817133
"2449",2018-11-27 14:10:00,"eco","Se",0
"2450",2018-12-11 00:00:00,"eco","Se",0
"2451",2018-12-26 15:50:00,"eco","Se",0
"2452",2018-12-29 19:55:00,"eco","Se",0.00660603162
"2453",2018-12-31 04:10:00,"eco","Se",0
"2454",2019-01-06 11:20:00,"eco","Se",0.001068571968
"2455",2019-01-08 03:05:00,"eco","Se",0.003374123396
"2456",2019-01-11 23:35:00,"eco","Se",0
"2457",2019-01-13 12:20:00,"eco","Se",0
"2458",2019-01-16 20:15:00,"eco","Se",0.000723201203
"2459",2019-01-18 18:30:00,"eco","Se",0
"2460",2019-01-18 20:50:00,"eco","Se",0
"2461",2019-01-18 23:15:00,"eco","Se",0
"2462",2019-01-19 04:30:00,"eco","Se",0
"2463",2019-01-19 04:30:00,"eco","Se",0
"2464",2019-01-20 18:45:00,"eco","Se",0.000694554711
"2465",2019-01-23 04:35:00,"eco","Se",0
"2466",2019-02-09 09:20:00,"eco","Se",0
"2467",2019-02-11 02:50:00,"eco","Se",0
"2468",2019-02-11 18:55:00,"eco","Se",0
"2469",2019-02-11 23:40:00,"eco","Se",0
"2470",2019-02-12 02:15:00,"eco","Se",0
"2471",2019-02-12 05:15:00,"eco","Se",0.000699949487
"2472",2019-02-12 08:05:00,"eco","Se",0
"2473",2019-02-12 10:20:00,"eco","Se",0.000720724029
"2474",2019-02-14 15:30:00,"eco","Se",0
"2475",2019-02-15 19:30:00,"eco","Se",0
"2476",2019-02-20 17:10:00,"eco","Se",0
"2477",2019-02-23 15:10:00,"eco","Se",0
"2478",2019-02-24 05:30:00,"eco","Se",0
"2479",2019-03-12 15:55:00,"eco","Se",0
"2480",2019-04-06 09:35:00,"eco","Se",0
"2481",2019-04-07 11:20:00,"eco","Se",0.003782654455
"2482",2019-04-08 05:50:00,"eco","Se",0
"2483",2019-04-09 06:45:00,"eco","Se",0
"2484",2019-04-16 06:40:00,"eco","Se",0
"2485",2019-05-18 10:42:00,"eco","Se",0
"2486",2019-05-19 01:55:00,"eco","Se",0
"2487",2019-05-19 03:35:00,"eco","Se",0
"2488",2019-05-19 05:35:00,"eco","Se",0
"2489",2019-05-19 08:50:00,"eco","Se",0
"2490",2019-05-25 22:15:00,"eco","Se",0.003334116498
"2491",2018-08-11 16:12:00,"con","Se",0.001
"2492",2018-08-11 16:15:00,"con","Se",0.00089
"2493",2018-08-27 03:36:00,"con","Se",0
"2494",2018-09-10 04:35:00,"con","Se",0.00036
"2495",2018-09-11 07:16:00,"con","Se",0.00239
"2496",2018-09-12 01:20:00,"con","Se",0.00239
"2497",2018-09-12 02:26:00,"con","Se",0.00036
"2498",2018-09-12 06:05:00,"con","Se",0.00036
"2499",2018-09-15 16:26:00,"con","Se",0.00036
"2500",2018-09-16 05:35:00,"con","Se",0.0014
"2501",2018-09-16 05:46:00,"con","Se",0.00036
"2502",2018-09-16 06:20:00,"con","Se",0.00036
"2503",2018-09-16 08:56:00,"con","Se",0.00036
"2504",2018-09-16 12:05:00,"con","Se",0.00243
"2505",2018-09-16 12:16:00,"con","Se",0.00137
"2506",2018-09-22 06:12:00,"con","Se",0.00036
"2507",2018-09-22 11:16:00,"con","Se",0.00222
"2508",2018-10-05 08:06:00,"con","Se",0.00036
"2509",2018-10-05 08:45:00,"con","Se",0.00247
"2510",2018-10-05 11:40:00,"con","Se",0.00138
"2511",2018-10-05 12:45:00,"con","Se",0.00036
"2512",2018-10-05 13:50:00,"con","Se",0.00036
"2513",2018-10-05 15:40:00,"con","Se",0.00036
"2514",2018-10-05 17:40:00,"con","Se",0.00145
"2515",2018-10-05 22:00:00,"con","Se",0.00036
"2516",2018-10-07 10:16:00,"con","Se",0
"2517",2018-10-07 21:06:00,"con","Se",0.000868354471
"2518",2018-10-08 01:55:00,"con","Se",0
"2519",2018-10-08 05:05:00,"con","Se",0.000988480974
"2520",2018-10-08 14:05:00,"con","Se",0
"2521",2018-11-22 01:50:00,"con","Se",0
"2522",2018-11-22 14:05:00,"con","Se",0
"2523",2018-11-23 10:25:00,"con","Se",0.001092175027
"2524",2018-11-27 02:35:00,"con","Se",0
"2525",2018-12-11 16:10:00,"con","Se",0
"2526",2018-12-17 03:30:00,"con","Se",4.4906672e-05
"2527",2018-12-17 22:20:00,"con","Se",0
"2528",2018-12-18 04:20:00,"con","Se",0
"2529",2018-12-18 07:00:00,"con","Se",0
"2530",2018-12-22 17:50:00,"con","Se",0
"2531",2018-12-22 20:40:00,"con","Se",0
"2532",2018-12-23 07:00:00,"con","Se",0
"2533",2018-12-29 18:35:00,"con","Se",0.003574290118
"2534",2018-12-29 20:55:00,"con","Se",0
"2535",2019-01-06 03:30:00,"con","Se",0.000962817867
"2536",2019-01-08 05:25:00,"con","Se",0.001371010819
"2537",2019-01-09 21:42:00,"con","Se",0
"2538",2019-01-09 21:53:00,"con","Se",0
"2539",2019-01-16 19:30:00,"con","Se",0
"2540",2019-01-18 16:20:00,"con","Se",0
"2541",2019-01-18 18:05:00,"con","Se",0
"2542",2019-01-18 21:20:00,"con","Se",0
"2543",2019-01-20 11:30:00,"con","Se",0
"2544",2019-01-20 11:30:00,"con","Se",0
"2545",2019-02-05 14:35:00,"con","Se",0
"2546",2019-02-09 16:45:00,"con","Se",0.000727366835
"2547",2019-02-11 07:10:00,"con","Se",0
"2548",2019-02-11 18:05:00,"con","Se",0
"2549",2019-02-11 23:25:00,"con","Se",0
"2550",2019-02-12 02:10:00,"con","Se",0
"2551",2019-02-12 06:55:00,"con","Se",0
"2552",2019-02-12 09:40:00,"con","Se",0.000740156302
"2553",2019-02-14 10:30:00,"con","Se",0.002297976864
"2554",2019-02-19 21:30:00,"con","Se",0
"2555",2019-02-22 18:15:00,"con","Se",0
"2556",2019-02-24 02:00:00,"con","Se",0
"2557",2019-03-08 17:35:00,"con","Se",0.000703846558
"2558",2019-04-06 10:15:00,"con","Se",0.003112651543
"2559",2019-04-07 02:10:00,"con","Se",0
"2560",2019-04-08 07:20:00,"con","Se",0
"2561",2019-04-15 15:45:00,"con","Se",0
"2562",2019-04-19 14:35:00,"con","Se",0
"2563",2019-04-19 20:40:00,"con","Se",0.003851767908
"2564",2019-05-14 05:45:00,"con","Se",0
"2565",2019-05-14 07:40:00,"con","Se",0
"2566",2019-05-14 09:20:00,"con","Se",0
"2567",2019-05-15 01:05:00,"con","Se",0.003816893601
"2568",2019-05-15 16:20:00,"con","Se",0
"2569",2019-05-15 17:05:00,"con","Se",0
"2570",2019-05-15 17:50:00,"con","Se",0.00325687478
"2571",2019-05-18 18:20:00,"con","Se",0
"2572",2019-05-18 19:10:00,"con","Se",0.006294992607
"2573",2019-05-25 15:10:00,"con","Se",0
"2574",2019-05-25 16:15:00,"con","Se",0
"2575",2018-09-12 16:57:00,"eco","Sr",0.07119
"2576",2018-09-12 20:10:00,"eco","Sr",0.03402
"2577",2018-09-13 20:16:00,"eco","Sr",0.04192
"2578",2018-09-13 23:55:00,"eco","Sr",0.05304
"2579",2018-09-16 06:06:00,"eco","Sr",0.06153
"2580",2018-09-16 13:15:00,"eco","Sr",0.04568
"2581",2018-09-16 23:50:00,"eco","Sr",0.04417
"2582",2018-10-05 16:34:00,"eco","Sr",0.06178
"2583",2018-10-05 22:36:00,"eco","Sr",0.04249
"2584",2018-10-07 01:55:00,"eco","Sr",0.02836380743
"2585",2018-10-08 06:15:00,"eco","Sr",0.04324350046
"2586",2018-10-08 10:10:00,"eco","Sr",0.03886856235
"2587",2018-10-08 14:40:00,"eco","Sr",0.04187821385
"2588",2018-10-08 20:05:00,"eco","Sr",0.04596066314
"2589",2018-10-09 05:10:00,"eco","Sr",0.04082708239
"2590",2018-11-22 11:53:00,"eco","Sr",0.0424256033
"2591",2018-11-23 12:10:00,"eco","Sr",0.03354299557
"2592",2018-11-27 14:10:00,"eco","Sr",0.03549423737
"2593",2018-12-11 00:00:00,"eco","Sr",0.03307923474
"2594",2018-12-26 15:50:00,"eco","Sr",0.04816730653
"2595",2018-12-29 19:55:00,"eco","Sr",0.0471269269
"2596",2018-12-31 04:10:00,"eco","Sr",0.04434456062
"2597",2019-01-06 11:20:00,"eco","Sr",0.03338010716
"2598",2019-01-08 03:05:00,"eco","Sr",0.03768963463
"2599",2019-01-11 23:35:00,"eco","Sr",0.0433724333
"2600",2019-01-13 12:20:00,"eco","Sr",0.03802422856
"2601",2019-01-16 20:15:00,"eco","Sr",0.03706304989
"2602",2019-01-18 18:30:00,"eco","Sr",0.03191394642
"2603",2019-01-18 20:50:00,"eco","Sr",0.03146163586
"2604",2019-01-18 23:15:00,"eco","Sr",0.02974108263
"2605",2019-01-19 04:30:00,"eco","Sr",0.035859263
"2606",2019-01-19 04:30:00,"eco","Sr",0.03730283762
"2607",2019-01-20 18:45:00,"eco","Sr",0.04445307941
"2608",2019-01-23 04:35:00,"eco","Sr",0.05200188565
"2609",2019-02-09 09:20:00,"eco","Sr",0.03387652876
"2610",2019-02-11 02:50:00,"eco","Sr",0.02800848906
"2611",2019-02-11 18:55:00,"eco","Sr",0.0280540243
"2612",2019-02-11 23:40:00,"eco","Sr",0.02300447459
"2613",2019-02-12 02:15:00,"eco","Sr",0.03122456365
"2614",2019-02-12 05:15:00,"eco","Sr",0.03864946069
"2615",2019-02-12 08:05:00,"eco","Sr",0.03012887838
"2616",2019-02-12 10:20:00,"eco","Sr",0.03179819131
"2617",2019-02-14 15:30:00,"eco","Sr",0.04308860783
"2618",2019-02-15 19:30:00,"eco","Sr",0.03941731043
"2619",2019-02-20 17:10:00,"eco","Sr",0.04104816936
"2620",2019-02-23 15:10:00,"eco","Sr",0.03657567032
"2621",2019-02-24 05:30:00,"eco","Sr",0.03766195163
"2622",2019-03-12 15:55:00,"eco","Sr",0.02961263022
"2623",2019-04-06 09:35:00,"eco","Sr",0.03233312837
"2624",2019-04-07 11:20:00,"eco","Sr",0.04256883881
"2625",2019-04-08 05:50:00,"eco","Sr",0.04418440444
"2626",2019-04-09 06:45:00,"eco","Sr",0.04020851677
"2627",2019-04-16 06:40:00,"eco","Sr",0.0397447927
"2628",2019-05-18 10:42:00,"eco","Sr",0.05010287347
"2629",2019-05-19 01:55:00,"eco","Sr",0.03615129027
"2630",2019-05-19 03:35:00,"eco","Sr",0.03367441367
"2631",2019-05-19 05:35:00,"eco","Sr",0.03396470764
"2632",2019-05-19 08:50:00,"eco","Sr",0.03929996177
"2633",2019-05-25 22:15:00,"eco","Sr",0.03119392846
"2634",2018-08-11 16:12:00,"con","Sr",0.10803
"2635",2018-08-11 16:15:00,"con","Sr",0.1866
"2636",2018-08-27 03:36:00,"con","Sr",0.11042
"2637",2018-09-10 04:35:00,"con","Sr",0.05456
"2638",2018-09-11 07:16:00,"con","Sr",0.0555
"2639",2018-09-12 01:20:00,"con","Sr",0.01976
"2640",2018-09-12 02:26:00,"con","Sr",0.0086
"2641",2018-09-12 06:05:00,"con","Sr",0.0182
"2642",2018-09-15 16:26:00,"con","Sr",0.01031
"2643",2018-09-16 05:35:00,"con","Sr",0.0021
"2644",2018-09-16 05:46:00,"con","Sr",0.0016
"2645",2018-09-16 06:20:00,"con","Sr",0.00129
"2646",2018-09-16 08:56:00,"con","Sr",0.00348
"2647",2018-09-16 12:05:00,"con","Sr",0.002
"2648",2018-09-16 12:16:00,"con","Sr",0.00374
"2649",2018-09-22 06:12:00,"con","Sr",0.05547
"2650",2018-09-22 11:16:00,"con","Sr",0.01435
"2651",2018-10-05 08:06:00,"con","Sr",0.00375
"2652",2018-10-05 08:45:00,"con","Sr",0.00248
"2653",2018-10-05 11:40:00,"con","Sr",0.00236
"2654",2018-10-05 12:45:00,"con","Sr",0.0032
"2655",2018-10-05 13:50:00,"con","Sr",0.00564
"2656",2018-10-05 15:40:00,"con","Sr",0.00184
"2657",2018-10-05 17:40:00,"con","Sr",0.00534
"2658",2018-10-05 22:00:00,"con","Sr",0.00366
"2659",2018-10-07 10:16:00,"con","Sr",0.005820049105
"2660",2018-10-07 21:06:00,"con","Sr",0.004014200406
"2661",2018-10-08 01:55:00,"con","Sr",0.003035153772
"2662",2018-10-08 05:05:00,"con","Sr",0.00451531878
"2663",2018-10-08 14:05:00,"con","Sr",0.005368086171
"2664",2018-11-22 01:50:00,"con","Sr",0.003222026762
"2665",2018-11-22 14:05:00,"con","Sr",0.001341136993
"2666",2018-11-23 10:25:00,"con","Sr",0.0015565465
"2667",2018-11-27 02:35:00,"con","Sr",0.002368772217
"2668",2018-12-11 16:10:00,"con","Sr",0.001083523786
"2669",2018-12-17 03:30:00,"con","Sr",0.00303924463
"2670",2018-12-17 22:20:00,"con","Sr",0.001775262419
"2671",2018-12-18 04:20:00,"con","Sr",0.000649155767
"2672",2018-12-18 07:00:00,"con","Sr",0.000170966529
"2673",2018-12-22 17:50:00,"con","Sr",0.002204657786
"2674",2018-12-22 20:40:00,"con","Sr",0.001166532246
"2675",2018-12-23 07:00:00,"con","Sr",0.002265093878
"2676",2018-12-29 18:35:00,"con","Sr",0.001105578969
"2677",2018-12-29 20:55:00,"con","Sr",0
"2678",2019-01-06 03:30:00,"con","Sr",0.004669606588
"2679",2019-01-08 05:25:00,"con","Sr",0.002327954683
"2680",2019-01-09 21:42:00,"con","Sr",0.004563499609
"2681",2019-01-09 21:53:00,"con","Sr",0.001066557084
"2682",2019-01-16 19:30:00,"con","Sr",0.003006706277
"2683",2019-01-18 16:20:00,"con","Sr",0.000754679367
"2684",2019-01-18 18:05:00,"con","Sr",0.000349073826
"2685",2019-01-18 21:20:00,"con","Sr",0.000767698554
"2686",2019-01-20 11:30:00,"con","Sr",0.001408428642
"2687",2019-01-20 11:30:00,"con","Sr",0
"2688",2019-02-05 14:35:00,"con","Sr",0.003085390507
"2689",2019-02-09 16:45:00,"con","Sr",0.003956127302
"2690",2019-02-11 07:10:00,"con","Sr",0.002082268876
"2691",2019-02-11 18:05:00,"con","Sr",0.002173832866
"2692",2019-02-11 23:25:00,"con","Sr",0.002471162205
"2693",2019-02-12 02:10:00,"con","Sr",0.000299153811
"2694",2019-02-12 06:55:00,"con","Sr",0.000727025113
"2695",2019-02-12 09:40:00,"con","Sr",0.000205933825
"2696",2019-02-14 10:30:00,"con","Sr",0.001140089387
"2697",2019-02-19 21:30:00,"con","Sr",0.002434556078
"2698",2019-02-22 18:15:00,"con","Sr",0.003032823921
"2699",2019-02-24 02:00:00,"con","Sr",0.001411104696
"2700",2019-03-08 17:35:00,"con","Sr",0.000204585256
"2701",2019-04-06 10:15:00,"con","Sr",0.00151895843
"2702",2019-04-07 02:10:00,"con","Sr",0.002565410507
"2703",2019-04-08 07:20:00,"con","Sr",0.000751401008
"2704",2019-04-15 15:45:00,"con","Sr",0.003480998552
"2705",2019-04-19 14:35:00,"con","Sr",0.004919312118
"2706",2019-04-19 20:40:00,"con","Sr",0.008432091672
"2707",2019-05-14 05:45:00,"con","Sr",0.08350689409
"2708",2019-05-14 07:40:00,"con","Sr",0.0321796873
"2709",2019-05-14 09:20:00,"con","Sr",0.009309819616
"2710",2019-05-15 01:05:00,"con","Sr",0.0313953638
"2711",2019-05-15 16:20:00,"con","Sr",0.004713508943
"2712",2019-05-15 17:05:00,"con","Sr",0.003158918925
"2713",2019-05-15 17:50:00,"con","Sr",0.00423858801
"2714",2019-05-18 18:20:00,"con","Sr",0.01692193946
"2715",2019-05-18 19:10:00,"con","Sr",0.001891731028
"2716",2019-05-25 15:10:00,"con","Sr",0.000752388183
"2717",2019-05-25 16:15:00,"con","Sr",0.00270324178
"2718",2018-09-12 16:57:00,"eco","Mo",0.00146
"2719",2018-09-12 20:10:00,"eco","Mo",0.00076
"2720",2018-09-13 20:16:00,"eco","Mo",0.00058
"2721",2018-09-13 23:55:00,"eco","Mo",0.00084
"2722",2018-09-16 06:06:00,"eco","Mo",0.00095
"2723",2018-09-16 13:15:00,"eco","Mo",0.00059
"2724",2018-09-16 23:50:00,"eco","Mo",0.00068
